EXT_SOURCE_1;PAYMENT_RATE;EXT_SOURCE_3;EXT_SOURCE_2;DAYS_BIRTH;ACTIVE_DAYS_CREDIT_MAX;AMT_ANNUITY;APPROVED_CNT_PAYMENT_MEAN;INSTAL_DAYS_ENTRY_PAYMENT_MEAN;INSTAL_DPD_MEAN;DAYS_EMPLOYED;PREV_CNT_PAYMENT_MEAN;INSTAL_DAYS_ENTRY_PAYMENT_MAX;POS_MONTHS_BALANCE_SIZE;BURO_AMT_CREDIT_MAX_OVERDUE_MEAN;INSTAL_AMT_PAYMENT_SUM;CODE_GENDER;AMT_CREDIT;DAYS_ID_PUBLISH;ANNUITY_INCOME_PERC;INSTAL_AMT_PAYMENT_MIN;AMT_GOODS_PRICE;ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN;ACTIVE_DAYS_CREDIT_ENDDATE_MAX;DAYS_EMPLOYED_PERC;INCOME_CREDIT_PERC;POS_SK_DPD_DEF_MEAN;CLOSED_DAYS_CREDIT_MAX;PREV_APP_CREDIT_PERC_MIN;TARGET
;0.039903742855915;;0.1596792335026377;-14120;;20893.5;9.666666666666666;-1599.59375;0.0;-4280.0;9.666666666666666;-243.0;38.0;0.0;297973.98;1;523597.5;-5081;0.1547666666666666;3474.72;468000.0;;;0.3031161473087819;0.25783163594173;0.0;-2349.0;0.9044771619516608;0.0
0.509395904211206;0.055212852494577;;0.3047423553585515;-10968;;7330.5;4.25;-980.529411764706;0.0588235294117647;-1620.0;4.25;-316.0;20.0;5247.81;201781.755;1;132768.0;-1967;0.06516;4667.85;90000.0;;;0.1477024070021881;0.8473427331887202;0.0;-1368.0;0.9498609132234208;0.0
0.2838918025775918;0.0440499722033479;0.5849900404894085;0.4616940188898863;-16091;-259.0;25672.5;34.0;-1299.078947368421;0.131578947368421;-556.0;34.0;-355.0;38.0;;2804384.745;1;582804.0;-4195;0.1563013698630137;2811.825;463500.0;0.0;1567.0;0.0345534770989994;0.2818271665946013;0.0;-1099.0;0.8583690987124464;0.0
;0.1090525328330206;;0.5294779613731773;-20153;;10462.5;11.555555555555555;-1438.888888888889;0.1111111111111111;;11.555555555555555;-62.0;71.0;;815822.685;1;95940.0;-3255;0.155;3654.54;90000.0;;;;0.7035647279549718;0.0;;0.0;0.0
0.4342507600286188;0.0510534554418035;0.470456116119975;0.6860952083489685;-10066;;25537.5;11.6;-1435.9024390243903;0.5853658536585366;-451.0;10.666666666666666;-36.0;44.0;5012.01;389139.705;0;500211.0;-2723;0.1135;1044.54;463500.0;;;0.0448042916749453;0.4498101801039961;0.0;-593.0;1.0;0.0
;0.0749480838210307;;0.6517928540505806;-14408;;53595.0;11.0;-1165.0;0.1304347826086956;-4958.0;11.0;-36.0;22.0;;96710.985;1;715095.0;-2483;0.3053846153846153;1027.35;675000.0;;;0.3441143808995003;0.2454219369454408;0.0;;1.046405823475887;0.0
0.8058131753287598;0.030584307178631;0.8277026681625442;0.7510523968909802;-19742;;24732.0;31.33333333333333;-1145.946428571429;0.5;;31.33333333333333;-40.0;47.0;;2061216.27;0;808650.0;-3179;0.1221333333333333;1571.67;675000.0;;;;0.2504173622704507;0.2127659574468085;;0.8732105272312964;0.0
0.2274280964264137;0.05;0.5762088360175724;0.431401267963983;-9655;-101.0;9000.0;12.0;-161.88888888888889;0.0;-1661.0;12.0;-40.0;9.0;1733.0175;53219.25;1;180000.0;-1040;0.0666666666666666;5811.75;180000.0;0.0;478.0;0.172035214914552;0.75;0.0;-468.0;0.9045031583237112;0.0
;0.0483193277310924;0.3046721837533529;0.3113141866787075;-8223;-129.0;29601.0;12.0;-373.2;0.0;-349.0;12.0;-244.0;11.0;;233208.315;0;612612.0;-890;0.1461777777777777;19519.65;495000.0;0.0;31030.0;0.0424419311686732;0.3305518011400364;0.0;;0.9209846789464624;0.0
;0.0348252118644067;0.8327850252992314;0.3284040266029165;-21660;;68643.0;12.0;-531.6;0.0;-124.0;12.0;-450.0;7.0;0.0;306172.8;0;1971072.0;-3991;0.38135;30297.6;1800000.0;;;0.005724838411819;0.0913208649912332;0.0;-774.0;1.1111111111111112;0.0
;0.02924;;0.6620825844780339;-14578;;26316.0;11.333333333333334;-1953.107142857143;0.0;-1885.0;11.333333333333334;-1401.0;30.0;0.0;168014.34;0;900000.0;-4477;0.1949333333333333;3717.09;900000.0;;;0.1293044313348882;0.15;0.0;-2249.0;0.9099412399568294;0.0
;0.0374793394582843;0.4507472818545589;0.5052280451825317;-11598;;11326.5;10.0;-540.7857142857143;1.6904761904761905;-1577.0;10.0;-183.0;35.0;2694.33;187701.66;0;302206.5;-4191;0.0867931034482758;3.24;229500.0;;;0.1359717192619417;0.4318239349583811;0.9714285714285714;-928.0;0.9045122828656592;0.0
0.25809472558607;0.0397506859308835;0.5989262182569273;0.584876736854697;-11963;-541.0;56394.0;6.0;-197.7037037037037;0.0;-3558.0;15.0;-5.0;8.0;0.0;777422.565;0;1418692.5;-2794;0.15665;45.09;1305000.0;0.0;792.0;0.2974170358605701;0.2537547777266744;0.0;-1433.0;0.9198616528074176;0.0
0.3641064016629816;0.0264639129787091;0.326475210066026;0.722450309602141;-9857;-307.0;40770.0;12.0;-1688.642857142857;1.3571428571428572;-1548.0;12.0;-1521.0;14.0;12935.25;175626.315;1;1540588.5;-2310;0.11325;3355.785;1377000.0;0.0;10651.0;0.157045754286294;0.2336769357943409;0.0;-997.0;0.8859746764992348;0.0
0.4927306235708865;0.051422431436758;;0.2800810254952981;-23338;;18090.0;24.0;-207.06666666666663;0.2666666666666666;-4108.0;24.0;-15.0;14.0;;150403.68000000002;1;351792.0;-4479;0.1608;3271.68;252000.0;;;0.1760219384694489;0.3197912402783463;0.0;-910.0;1.0;0.0
0.3334608755122746;0.1189696969696969;0.3876253444214701;0.6877271238280985;-13136;-242.0;53001.0;10.0;-1208.28;1.24;-1705.0;10.0;-664.0;22.0;0.0;1211196.825;0;445500.0;-4622;0.23556;135.0;445500.0;0.0;1338.0;0.1297959805115712;0.5050505050505051;0.2272727272727272;-742.0;1.0;1.0
;0.0390530072904009;0.1714683668967994;0.6081716762744575;-16590;-162.0;37026.0;6.0;-111.51851851851852;0.1851851851851851;-1005.0;6.0;-14.0;7.0;4494.12;120622.68;1;948096.0;-131;0.1714166666666666;9.36;720000.0;0.0;203.0;0.0605786618444846;0.2278250303766707;0.0;;0.9044749847674496;0.0
0.6145693979215955;0.0510169980708177;0.5370699579791587;0.7635854062928256;-14825;-318.0;30226.5;;;;-1572.0;;;;6239.7;;0;592479.0;-3110;0.13434;;549000.0;79582.17375;650.0;0.1060370994940978;0.3797602953016056;;-674.0;;0.0
;0.0427083584464427;0.6092756673894402;0.6513857738250339;-15869;-1162.0;15943.5;8.0;-1568.1290322580646;0.2580645161290322;-368.0;8.0;-102.0;67.0;2250.0;1421816.535;0;373311.0;-4225;0.05905;439.965;283500.0;0.0;-65.0;0.0231898670363602;0.7232575520142723;0.0;-527.0;0.8340805304752174;0.0
;0.0399094033114651;0.5226973172821112;0.3798057021755689;-21571;-240.0;20695.5;8.4;-1616.0921985815603;0.375886524822695;;8.4;-16.0;24.0;0.0;895256.055;1;518562.0;-4717;0.3066;2.52;463500.0;;1545.0;;0.1301676559408518;0.0;-1764.0;0.0;0.0
0.8383423900680016;0.0486392405063291;0.7194907850918436;0.6589247117546321;-17075;;13833.0;12.0;-356.57142857142856;0.0;-7771.0;12.0;-281.0;7.0;;213194.79;1;284400.0;-604;0.1280833333333333;11351.745;225000.0;;;0.4551098096632504;0.379746835443038;0.0;-272.0;0.9209997438014176;0.0
;0.05106;0.3217352821966848;0.3755551951424703;-11095;-298.0;45954.0;12.0;-728.5909090909091;0.0;-1700.0;12.0;-312.0;24.0;0.0;547866.1799999999;1;900000.0;-1394;0.3404;10314.585;900000.0;0.0;1511.0;0.1532221721496169;0.15;0.0;;1.0110346055017296;0.0
;0.0483495342243823;0.813917469762627;0.5186681172038036;-15532;-1597.0;25785.0;26.666666666666668;-1294.357512953368;0.005181347150259;-8256.0;26.666666666666668;-28.0;100.0;2600.625;4156392.465;1;533304.0;-4562;0.191;120.375;405000.0;0.0;950.0;0.5315477723409735;0.2531389226407452;0.0;-731.0;0.0;0.0
;0.0288911940612995;0.7180328113294772;0.7427522410337442;-22875;;16042.5;6.0;-1586.3957219251338;0.0160427807486631;-4383.0;6.0;-31.0;8.0;;1370509.29;1;555273.0;-4346;0.1426;40.68;463500.0;;;0.1916065573770491;0.2026030439081316;0.0;-721.0;1.0;0.0
0.3560631991260966;0.1055002815843814;;0.2963897639398123;-12534;;27819.0;6.0;-230.58333333333331;0.0;-796.0;6.0;-64.0;12.0;;126901.035;0;263686.5;-2977;0.1766285714285714;10562.175;238500.0;;;0.0635072602521142;0.5973002030820691;0.0;;1.0;0.0
0.5474405665191958;0.07900876294526;0.4920600938649263;0.6958535566906258;-14461;-356.0;62482.5;16.0;-2109.5625;2.9375;-6581.0;16.0;-1961.0;12.0;;59156.145;0;790830.0;-3311;0.2314166666666666;17.1;675000.0;0.0;1470.0;0.4550860936311458;0.3414134516899966;0.0;-984.0;0.9266123054114158;0.0
;0.05;0.7136313997323308;0.3630670638295039;-21842;-255.0;9000.0;12.0;-100.4;0.0;;12.0;-41.0;6.0;0.0;19010.925;1;180000.0;-5102;0.1;3802.185;180000.0;0.0;1112.0;;0.5;0.0;-740.0;1.1112119836586474;0.0
;0.0381773247970171;;0.5074909699518368;-21363;;56029.5;18.666666666666668;-891.6;0.0;;18.666666666666668;-343.0;37.0;1602.675;1064514.87;1;1467612.0;-4416;0.49804;13441.59;1350000.0;;;;0.0766551377339514;0.0;-1691.0;0.902335456475584;0.0
0.6713772152403545;0.048839988751406;0.4031416766587513;0.6191671143588303;-13315;-201.0;31261.5;8.0;-165.875;0.0;-398.0;8.0;-57.0;9.0;0.0;103413.24;1;640080.0;-4783;0.2481071428571428;12925.71;450000.0;0.0;1625.0;0.0298911002628614;0.1968503937007874;0.0;-330.0;1.167799344839388;0.0
0.1554196503340856;0.0546780072904009;;0.4608789008039187;-12381;;16200.0;12.0;-526.6428571428571;1.2857142857142858;-136.0;12.0;-382.0;12.0;;127920.375;0;296280.0;-4619;0.06;70.245;225000.0;;;0.0109845731362571;0.9113001215066828;0.0;;0.8921244209133025;0.0
0.2369469166401408;0.0279264705882352;0.2608559142068693;0.0708865010095581;-12092;-118.0;8545.5;14.125;-855.8727272727273;0.0909090909090909;-4850.0;12.555555555555555;-19.0;114.0;2117.895;1203506.55;0;306000.0;-2986;0.09495;247.23;306000.0;0.0;379.0;0.401091630830301;0.2941176470588235;0.0350877192982456;-1344.0;0.0;0.0
;0.0380890715612859;0.5585066276769286;0.5971863648451494;-17113;-140.0;24354.0;3.0;-70.0;0.0;-10471.0;3.0;-24.0;4.0;6593.25;106500.6;1;639396.0;-644;0.11275;26625.15;571500.0;0.0;9760.0;0.6118740139075557;0.3378188165080795;0.0;-757.0;1.0;0.0
0.499169696282787;0.048447946513849;0.6263042766749393;0.6223228737502461;-16812;-1066.0;18261.0;16.0;-844.3555555555556;0.7333333333333333;-3705.0;16.0;-311.0;45.0;1416.87;747157.275;1;376920.0;-322;0.16232;1350.0;270000.0;0.0;-26.0;0.2203783012134189;0.2984718242597898;0.2;-1317.0;0.8245155970867115;0.0
0.207645806691083;0.05;;0.4878622934961668;-10300;;9000.0;16.0;-804.5555555555555;0.1666666666666666;-415.0;16.0;-29.0;38.0;;828469.395;1;180000.0;-2493;0.08;642.375;180000.0;;;0.0402912621359223;0.625;0.0;;0.9066511931529702;1.0
0.2658482610187476;0.0997878787878787;0.6363761710860439;0.4325924684151737;-14228;-907.0;14818.5;21.0;-996.75;0.45;-920.0;21.0;-435.0;20.0;;671923.395;0;148500.0;-2304;0.2058125;150.48;148500.0;0.0;554.0;0.064661231374754;0.4848484848484848;0.0;;0.7371586955239724;0.0
0.6507484154573125;0.0425;0.7850520263728172;0.7133053960562644;-11540;-1550.0;42075.0;14.0;-1230.0;0.8717948717948718;-838.0;14.0;-31.0;37.0;15963.75;858792.78;0;990000.0;-4208;0.1558333333333333;3.6;990000.0;;277.0;0.0726169844020797;0.2727272727272727;0.054054054054054;-1511.0;0.935767619858925;0.0
0.2677295372526154;0.0792380952380952;0.4418358231994413;0.5893242395515375;-10318;-245.0;44928.0;36.0;-520.2;0.8571428571428571;-960.0;36.0;-13.0;33.0;0.0;859052.5650000001;1;567000.0;-3010;0.1664;17.46;567000.0;0.0;30968.0;0.0930412870711378;0.4761904761904761;0.3636363636363636;-648.0;0.8782715615668365;1.0
0.5094157860740314;0.0700284281185348;0.3672910183026313;0.7122667846649824;-21332;-239.0;21172.5;13.5;-1210.2962962962963;0.0185185185185185;-492.0;15.6;-70.0;57.0;4386.735000000001;782151.39;0;302341.5;-4571;0.1882;9821.52;261000.0;0.0;1090.0;0.0230639414963435;0.3720957923407802;0.0;-342.0;0.8583690987124464;0.0
0.343943823100397;0.029356;0.2910973802776635;0.4937644789555121;-8431;-457.0;33025.5;13.6;-472.7083333333333;0.0;-665.0;13.6;-52.0;30.0;;332396.59500000003;1;1125000.0;-1110;0.2223939393939394;3093.795;1125000.0;0.0;1068.0;0.0788755782232238;0.132;0.0;-387.0;1.0;0.0
0.0969342812526974;0.05;0.3740208032583212;0.6038956808069772;-12920;-569.0;9000.0;18.0;-324.3529411764706;0.0;-100.0;18.0;-54.0;17.0;1725.39;327605.625;1;180000.0;-4363;0.1;18241.83;;297000.0;27539.0;0.0077399380804953;0.5;0.0;-499.0;0.7911705368092092;0.0
0.7414862204126786;0.0274994834056565;;0.6880041354335837;-21821;;37129.5;10.0;-716.6666666666666;0.0;;43.333333333333336;-600.0;10.0;;102464.325;1;1350189.0;-143;0.2750333333333333;10270.98;1179000.0;;;;0.0999860019597256;0.0;;1.0;0.0
;0.0359154228855721;0.5567274263630174;0.6715269480605109;-13720;-90.0;32485.5;12.0;-1306.8333333333333;0.1111111111111111;-473.0;15.0;-21.0;22.0;;103657.68;0;904500.0;-4075;0.180475;2809.71;904500.0;0.0;136.0;0.0344752186588921;0.1990049751243781;0.0;-1501.0;0.9415077888863056;0.0
;0.0789929328621908;0.3328505641648731;0.6420634059380608;-15466;;20119.5;9.0;-96.3793103448276;0.1724137931034483;-2516.0;9.0;-3.0;7.0;;193082.04;1;254700.0;-2102;0.1490333333333333;24.93;225000.0;;;0.1626794258373205;0.5300353356890459;0.0;-708.0;0.7932940212073935;1.0
0.2440964955454885;0.0675896624472573;0.4848514754962666;0.6348200256531474;-13740;-220.0;11533.5;28.0;-197.41666666666663;0.625;-1548.0;24.0;-12.0;22.0;3503.25;964138.59;1;170640.0;-269;0.0854333333333333;402.75;135000.0;0.0;10019.0;0.1126637554585152;0.7911392405063291;0.0;-1120.0;0.8347245409015025;1.0
;0.0485809682804674;0.4329616670974407;0.5305020398515248;-21680;-86.0;13095.0;15.0;-400.55;0.2;-2144.0;15.0;-17.0;20.0;2345.3775;299755.08;1;269550.0;-4814;0.1164;162.72;225000.0;5637.465;3143.0;0.0988929889298893;0.4173622704507512;0.0;-410.0;1.0;0.0
0.4190487969389424;0.0512134520738084;0.2263473957097693;0.000347155494476;-20765;-84.0;43501.5;6.0;-112.4;0.0;;6.0;-52.0;5.0;8423.16;187406.775;1;849415.5;-3406;0.0878818181818181;37481.355;697500.0;0.0;1268.0;;0.582753670023681;0.0;-1341.0;1.0;1.0
0.1842212666620476;0.05;;0.4120243489034674;-11379;;13500.0;9.5;-1021.030303030303;0.0;-2039.0;9.5;-281.0;38.0;;318904.245;0;270000.0;-3396;0.15;4218.615;270000.0;;;0.1791897354776342;0.3333333333333333;0.0;;1.0;0.0
;0.0695910615627466;0.7281412993111438;0.7742458020617594;-22748;;25393.5;15.0;-1121.258064516129;0.4838709677419355;;15.0;-387.0;31.0;;372051.225;1;364896.0;-1259;0.22572;1324.575;315000.0;;;;0.3083070244672454;0.0;-244.0;0.9249138148490708;0.0
0.8195144985027563;0.05;0.6479768603302221;0.5382010282074319;-18239;;24750.0;;;;-1696.0;;;;0.0;;0;495000.0;-1789;0.1375;;495000.0;;;0.0929875541422227;0.3636363636363636;;-767.0;;0.0
0.8090375791350721;0.0331750690607734;;0.6094268138061204;-20269;;34587.0;12.25;-1235.675925925926;0.0;;16.22222222222222;-31.0;41.0;;1393942.005;1;1042560.0;-3580;0.13725;225.0;900000.0;;;;0.2417127071823204;0.0;;0.0;0.0
0.2986350747937853;0.07306;0.3344541255096772;0.4290855415669604;-15379;-170.0;32877.0;24.0;-590.7;0.0;-219.0;12.0;-434.0;11.0;0.0;183380.67;1;450000.0;-4600;0.2435333333333333;8231.265;450000.0;303.4575;947.0;0.0142401976721503;0.3;0.0;-534.0;1.0;1.0
0.7528135776962188;0.0382853403141361;0.8027454758994178;0.6575817599947539;-15634;;8424.0;16.5;-1047.44776119403;0.0;-3207.0;21.33333333333333;-176.0;75.0;0.0;1492267.41;1;220032.0;-4430;0.1248;9353.34;144000.0;;;0.2051298452091595;0.3067735602094241;0.0;-1061.0;0.8496973116063098;0.0
0.5432039970451481;0.11868;;0.6957748735108377;-13896;;26703.0;15.0;-785.6829268292682;1.5121951219512195;-609.0;15.0;-240.0;31.0;;1017981.9;1;225000.0;-4500;0.1695428571428571;900.18;225000.0;;;0.0438255613126079;0.7;0.6451612903225806;;0.9266123054114158;1.0
;0.0561014321232304;0.6785676886853644;0.3072453720141584;-23049;-386.0;27517.5;11.333333333333334;-731.94;0.24;;39.142857142857146;-8.0;36.0;698.22;284170.635;1;490495.5;-4533;0.2911904761904761;12.51;454500.0;0.0;344.0;;0.1926623180029174;0.0;-693.0;0.8347245409015025;0.0
;0.0951115982797479;0.7062051096536562;0.5857631242795973;-16014;-930.0;76531.5;14.571428571428571;-1394.5018181818182;0.9272727272727272;;19.2;-9.0;91.0;0.0;3275306.91;1;804649.5;-4789;0.11338;8.55;774000.0;;896.0;;0.8388745658824122;0.4615384615384615;-688.0;0.8573959931027255;0.0
;0.05;0.5424451438613613;0.4807406100831448;-14667;-644.0;13500.0;12.0;-129.4;0.0;-3906.0;12.0;-63.0;6.0;5887.26;75008.7;0;270000.0;-4609;0.0441176470588235;15001.74;270000.0;0.0;427.0;0.2663121292697893;1.1333333333333333;0.0;-626.0;1.1111111111111112;0.0
;0.0547333333333333;0.445396241560834;0.6217470558611702;-13227;-475.0;14778.0;10.0;-388.44444444444446;0.0;-1703.0;23.33333333333333;-243.0;10.0;;43723.62;1;270000.0;-5534;0.2736666666666666;4411.35;270000.0;0.0;1351.0;0.1287517955696681;0.2;0.0;;0.7956723787394714;0.0
0.7011529862139164;0.0322587064676616;0.5316861425197883;0.6720573160284189;-13632;-244.0;29178.0;17.0;-2063.333333333333;2.566666666666667;-3098.0;17.0;-1761.0;24.0;17391.214285714286;473039.325;0;904500.0;-2215;0.1080666666666666;13.68;904500.0;0.0;1582.0;0.2272593896713615;0.2985074626865671;0.4166666666666667;-724.0;0.8833922261484098;0.0
0.5517927017783226;0.05;0.5867400085415683;0.4720841737865462;-11175;-353.0;10125.0;12.0;-1629.2;0.08;-783.0;12.0;-83.0;26.0;;135723.06;1;202500.0;-2607;0.09;4928.76;202500.0;0.0;31054.0;0.0700671140939597;0.5555555555555556;0.0;-534.0;0.8175004357678229;0.0
;0.0324878048780487;0.6092756673894402;0.5886201655300559;-15262;-171.0;17982.0;9.333333333333334;-2025.8823529411768;0.2352941176470588;-562.0;9.333333333333334;-263.0;22.0;0.0;96128.865;0;553500.0;-4619;0.0999;38.88;553500.0;0.0;14.0;0.0368234831607915;0.3252032520325203;0.0;;1.0;0.0
;0.0397745636716224;0.8061492814355136;0.5417643637869892;-22497;;44302.5;9.333333333333334;-376.5;0.0;;22.0;-35.0;24.0;;924155.595;1;1113840.0;-4736;0.246125;34149.24;900000.0;;;;0.1616031027795733;0.0;-2232.0;0.9558401835213152;0.0
;0.0683319570602807;0.6626377922738201;0.6117198025660773;-19119;-312.0;35748.0;8.5;-455.4;0.0;-12458.0;8.5;-25.0;25.0;;345358.71;1;523152.0;-2660;0.2090526315789473;3593.835;463500.0;0.0;1514.0;0.6516031173178514;0.3268648499862372;0.0;-671.0;0.9099181073703366;0.0
0.460664471157178;0.04893;0.6075573001388961;0.3810375578615133;-10500;-358.0;22018.5;6.333333333333333;-1790.4556962025315;0.0;-3594.0;6.333333333333333;-314.0;13.0;;652053.6;1;450000.0;-2954;0.2718333333333333;129.78;450000.0;0.0;-35.0;0.3422857142857143;0.18;0.0;;0.0;0.0
;0.0604283024951376;;0.4915563326398818;-15011;;26145.0;6.0;-295.3142857142857;0.2;-1766.0;6.0;-49.0;9.0;;1076453.1;0;432661.5;-3988;0.14525;0.54;373500.0;;;0.1176470588235294;0.4160296213090372;0.0;;0.9209849121001163;0.0
;0.0425271006033256;0.6296742509538716;0.585832101282146;-22105;-1522.0;35113.5;27.33333333333333;-822.1632653061224;0.0;;27.33333333333333;-25.0;50.0;;2074774.05;1;825673.5;-4686;0.195075;19016.37;738000.0;0.0;618.0;;0.2180038477679131;0.0;-1210.0;0.906649138116663;0.0
;0.0542365943512075;0.6722428897082422;0.6257346408877615;-12901;-1725.0;11925.0;8.666666666666666;-687.304347826087;0.0;-3945.0;8.666666666666666;-35.0;26.0;0.0;128702.52;0;219870.0;-3522;0.1472222222222222;4166.37;157500.0;0.0;101.0;0.3057902488179211;0.3683995088006549;0.0;-1122.0;0.9191222015750818;0.0
0.3369553281663039;0.0747623762376237;0.4014074137749511;0.1428976684596363;-9467;-100.0;33979.5;8.0;-913.8125;0.0;-2896.0;8.0;-487.0;18.0;0.0;209633.4;1;454500.0;-1231;0.1678;12844.395;454500.0;0.0;518.0;0.3059047216647301;0.4455445544554455;0.0;-401.0;1.0;0.0
0.6850856165159032;0.0727297395079594;0.3409064264152384;0.3433922992035572;-23986;-26.0;36184.5;;;;;;;;0.0;;1;497520.0;-4072;0.2680333333333333;;450000.0;0.0;566.0;;0.2713458755426917;;-124.0;;0.0
;0.03966;0.5989262182569273;0.2665197753925157;-20637;-2646.0;26770.5;11.0;-840.0;6.291666666666667;;11.0;-26.0;27.0;546.91875;942150.96;1;675000.0;-4017;0.29745;27.27;675000.0;0.0;-1532.0;;0.1333333333333333;0.0;-882.0;0.961904761904762;0.0
;0.05798;0.4650692149562261;0.7191762434527142;-23809;-66.0;13045.5;24.0;-1325.4;0.0;;42.0;-1019.0;16.0;;549698.895;0;225000.0;-4467;0.0805277777777777;23736.24;225000.0;0.0;555.0;;0.72;0.0;-180.0;1.0;0.0
0.6557300887320429;0.05;0.3344541255096772;0.5504638670841981;-15088;-363.0;20250.0;11.0;-1217.122807017544;0.3333333333333333;-3513.0;11.0;-122.0;59.0;;538035.525;0;405000.0;-4075;0.1125;23.175;405000.0;0.0;508.0;0.2328340402969247;0.4444444444444444;0.0169491525423728;-897.0;0.8742570436125048;0.0
;0.0264983305509181;0.3927738606031339;0.5573584124417221;-15152;-310.0;28570.5;;;;-495.0;;;;11.25;;1;1078200.0;-4235;0.1058166666666666;;900000.0;;9404.0;0.032668954593453;0.2504173622704507;;-1218.0;;0.0
0.8854680056474956;0.0511837567312928;0.41534714488434;0.5731879729680599;-11248;-628.0;53293.5;16.0;-676.2413793103449;0.7241379310344828;-2610.0;16.0;-230.0;25.0;0.0;875106.72;1;1041219.0;-3813;0.2114821428571428;299.25;855000.0;0.0;1198.0;0.2320412517780938;0.2420240122395;0.0;-577.0;0.7476076555023924;0.0
0.099816237880049;0.0917;0.058825900475682;0.6713002027305769;-9108;-362.0;16506.0;19.5;-1453.2;2.433333333333333;-968.0;38.0;-362.0;30.0;;610086.825;1;180000.0;-755;0.1222666666666666;3.735;180000.0;0.0;1464.0;0.1062801932367149;0.75;1.0;;0.7518796992481203;1.0
;0.048377358490566;0.3944954053123993;0.7631232261550706;-20440;-1889.0;23076.0;24.0;-1064.6666666666667;0.0416666666666666;-1250.0;24.0;-711.0;25.0;0.0;138112.965;0;477000.0;-4004;0.1709333333333333;5578.11;477000.0;0.0;-1706.0;0.0611545988258317;0.2830188679245283;0.0;;1.0;0.0
0.5155862467422515;0.0360602477869072;0.5046813193144684;0.6578672879033806;-11010;-141.0;32665.5;9.333333333333334;-1672.0;0.9375;-2099.0;9.333333333333334;-593.0;32.0;;621278.91;1;905859.0;-595;0.2074;7.02;702000.0;0.0;1683.0;0.190644868301544;0.1738681185482508;0.6875;;1.0;0.0
0.2418673237392303;0.0490231866423308;;0.1621921059592286;-10713;;16317.0;7.8;-1439.8048780487804;0.040650406504065;-387.0;6.5;-22.0;34.0;;736453.26;1;332842.5;-3356;0.1813;14.76;234000.0;;;0.0361243349201904;0.2703981612925032;0.0;;0.0;0.0
;0.0423636363636363;;0.4907310905817665;-21990;;20970.0;10.0;-480.2911392405063;0.8734177215189873;;25.2;-34.0;16.0;;769880.115;1;495000.0;-4298;0.1864;4.14;495000.0;;;;0.2272727272727272;0.0;;0.0;0.0
;0.026438;0.7338145369642702;0.6761838374481147;-11638;;59485.5;;;;-1713.0;;;;;;0;2250000.0;-4286;0.26438;;2250000.0;;;0.1471902388726585;0.1;;-472.0;;0.0
0.2846561678054166;0.10828;0.6347055309763198;0.444820559672896;-12065;-306.0;24363.0;8.5;-1257.6666666666667;1.7777777777777777;-2561.0;14.0;-264.0;94.0;1370.67;402074.01;1;225000.0;-3741;0.2578095238095238;0.045;225000.0;103615.5375;-66.0;0.2122668876916701;0.42;0.0;-477.0;0.8245042668095808;0.0
0.890455261425657;0.1066416510318949;0.7136313997323308;0.7078684787033306;-19007;-528.0;25578.0;3.0;-93.66666666666669;0.0;-1603.0;3.0;-16.0;6.0;0.0;52319.34;1;239850.0;-2452;0.1536216216216216;8719.29;225000.0;0.0;1259.0;0.0843373493975903;0.6941838649155723;0.0;-827.0;1.0;0.0
;0.1064276774539603;;0.390899534723072;-23227;;42858.0;12.0;-192.33333333333331;0.0;-507.0;12.0;-51.0;9.0;;29025.945;0;402696.0;-379;0.2116444444444444;3225.105;382500.0;;;0.0218280449476901;0.5028607187555874;0.0;;1.0;1.0
;0.1065334056922334;0.5849900404894085;0.5475184367122218;-21522;-2648.0;31801.5;17.0;-1259.0530303030305;0.0606060606060606;;21.428571428571427;-17.0;32.0;0.0;4740141.24;1;298512.0;-4592;0.0883375;7.56;270000.0;;-2285.0;;1.20598166907863;0.0;-206.0;0.0;0.0
;0.0287979966611018;0.7267112092725122;0.5996089931372542;-20038;-324.0;26392.5;15.333333333333334;-1091.4444444444443;0.0;-4654.0;20.75;-127.0;17.0;;840636.045;1;916470.0;-3571;0.1543421052631579;5471.46;765000.0;;774.0;0.2322587084539375;0.186585485613277;0.0;-2115.0;0.75;0.0
0.6793846769291015;0.09948;0.4400578303966329;0.7243492882123044;-14928;-124.0;22383.0;19.2;-850.1111111111111;0.0;-1411.0;19.2;-16.0;78.0;0.0;1190408.94;1;225000.0;-5306;0.1105333333333333;5256.18;225000.0;1500.0;1701.0;0.0945203644158628;0.9;0.0;-952.0;0.8792909397861565;0.0
;0.1063829787234042;0.4471785780453068;0.3547100953000511;-10675;;50400.0;7.0;-1234.7;1.6;-818.0;14.77777777777778;-28.0;30.0;0.0;231410.25;0;473760.0;-3333;0.28;732.105;450000.0;;;0.0766276346604215;0.3799392097264438;0.0;-5.0;0.8507872426322164;0.0
;0.0671378091872791;;0.3776909473398393;-10261;;28386.0;13.0;-979.4594594594596;0.2972972972972973;-1648.0;16.666666666666668;-152.0;37.0;;444514.68;0;422802.0;-2866;0.2102666666666666;449.55;373500.0;;;0.1606081278627814;0.3192983949934012;0.0;;0.8256234671329011;0.0
